# FILE DATA
ID : MDRW2100047028
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 카카오톡
date : 20210518
topic : 기타/일상

# SPEAKER_INFO
id : 1
age : 20대
occupation : 판매/영업 종사자
sex : 여성
birthplace : 부산
principal_residence : 서울
current_residence : 서울
device : 스마트폰
keyboard : 천지인

id : 2
age : 20대
occupation : 무직/취업 준비생
sex : 여성
birthplace : 서울
principal_residence : 서울
current_residence : 서울
device : 스마트폰
keyboard : 천지인

# SETTING
relation  :  학교/학원>동기/동창/동급생
intimacy  :  5
contact_frequency  :  (거의) 매일 연락한다.

P0 	: &name2& ㅎㅇ
P0 	: 그....
P0 	: 라우터브루넨ㅋㅋ
P1 	: 그냥완전
P1 	: 동화속의
P0 	: 거기도 예쁘지
P1 	: 한장면 같앳음
P0 	: 나는 반대편마을
P0 	: 그린델발트
P0 	: 묵었는데
P0 	: 존나하이디
P0 	: 동화느낌
P1 	: ㅠㅠ
P1 	: 거기
P1 	: 풍경보이는
P0 	: 스위스넘들 부러웠어
P1 	: 베란다 ?같은데에서
P1 	: ㅌ컵라면 먹엇던게
P1 	: 너무 생각나
P0 	: ㅋㅋ 그런데서
P0 	: 먹으면
P1 	: 진짜
P0 	: 존맛이지
P1 	: 풍경 대박이엇는데
P1 	: 자는게 아쉬웟음
P1 	: 글구 거기서
P1 	: 호텔에서 물 삿는데
P1 	: 1병에 만원이엇나 해서
P1 	: 진짜 충격받음
P0 	: 헐
P0 	: 마넌이라니
P1 	: 그때
P1 	: 막
P0 	: 미쳤구만
P1 	: 미네랄 워럴 ?
P1 	: 스파클링 워럴 ?
P0 	: 원래 호텔이 비싸기는 하지만..
P1 	: 모 이러더니
P1 	: 몬
P1 	: 와인처럼
P1 	: 생긴
P1 	: 미네랄 워러를
P0 	: ㅋㅋㅋㅋㅋ
P1 	: 꺼내줌 ;;
P1 	: 생각해보니
P1 	: 그냥
P0 	: 역시 마트에서
P0 	: 다 사가야해
P1 	: 거기 화장ㅈ실물을
P1 	: 먹어도됏엇나 ?
P1 	: 하는생각이 들음
P0 	: 그건 좀
P1 	: 왠지
P0 	: 유럽은 석회수라
P1 	: 거기는
P0 	: 안됐던듯
P1 	: 깨끗할거같앳음
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 하기야 스위스는
P1 	: ㅇㅎ
P0 	: 괜찮을수도..?
P1 	: 진짜
P0 	: 나는 돈아낄라고
P1 	: 무슨 물이
P1 	: 에메랄드색이엇어
P0 	: 스위스에서 외식 한번도안하고
P0 	: 다 마트에서 사고
P0 	: 밥 싸서 산오름ㅋㅋ
P0 	: ㅁㅈ 진짜
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 에메랄드색
P1 	: 진짜
P0 	: 보고도 안믿기는색
P1 	: 깜짝놀랏음
P0 	: 너어무예뻤음
P1 	: 그런색은
P1 	: 처은봣음
P0 	: 유람선탔는데 진짜...
P1 	: 너ㅗ무놀래서
P1 	: 뒤로갓다가
P1 	: 다시 봄
P0 	: ㅋㅋㅋㅋ아 다시 가서
P0 	: 보고싶다
P1 	: 마저
P0 	: 완전 천국같았어
P1 	: 그리구
P1 	: 파리에서
P1 	: 에펠탑 반짝이는게
P1 	: 너무이뻣어
P0 	: 맞아 그
P0 	: 자정에
P0 	: 반짝거리는거특히
P0 	: 존예
P1 	: 근데 딱
P1 	: 그때 
P1 	: 버스에서
P1 	: 에펠탑 보이는데
P1 	: 몬가 감동적이어씀
P1 	: 하ㅣ지만
P1 	: 에펠탑위엔
P1 	: 왜올라갓는지 몰르겟음
P0 	: 올라갔어?
P0 	: 난 밖에서만
P0 	: 봤음
P1 	: ㅇㅇㅇ
P1 	: 갓엇는데
P1 	: 그냥 그렇구
P1 	: 근데
P1 	: 기념품샵이
P1 	: 잘되잇어서 조앗슴
P1 	: ㅋㅋㅋ
P1 	: 거기서 온갖
P1 	: 에펠탑을 다 사온듯
P0 	: ㅋㅋㅋ 난 그
P0 	: 흑인한테
P0 	: 흥정해서 사왔는데
P0 	: 열쇠고리로된거
P0 	: 거의다부러짐
P1 	: 앜ㅋㅋㅋ
P1 	: 나는 지금
P1 	: 내옆에 3개 잇ㄱ다 ㅋㅋㅋ
P1 	: 그리구
P1 	: 지금 내옆에
P0 	: ㅋㅋ 나도 불빛나오는 큰거는 아직있어
P1 	: 플로리안 카페 ?
P1 	: 거기서 주는 설탕 봉지도 이씀
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 베네치아?
P1 	: ㅇㅇㅇ
P1 	: 내가 거기서
P1 	: 하나
P1 	: 쌤쳐옴ㅋㅋㅋㅋ
P0 	: ㅋㅋㅋ아니 설탕봉지는
P0 	: 왜있엌ㅋㅋ
P1 	: 아니 설탕봉지가
P1 	: 디게 이쁨
P1 	: 카페 그림이 그려져잇구
P0 	: 보여조
P1 	: {share:photo}
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 내 나름
P1 	: 기념품임
P0 	: 오오 이쁘다
P0 	: ㅋㅋㅋ 나름 기념품 맞네
P1 	: ㅋㅋㅋㅋㅋㅋ
P1 	: 저카페두 신기햇어
P1 	: 최초의 카페라니
P0 	: 아 저기가 최초의 카페야?
P0 	: 되게 오래된 곳인건
P0 	: 알았는데
P0 	: 최초인지는 몰랐다
P1 	: ㅇㅇㅇ
P1 	: 유럽최초의
P1 	: 카페래
P0 	: 멋지다
P1 	: 그러고보니
P0 	: 난 비싸서 안들어감
P1 	: 신기햇던게
P0 	: 밖에서만구경함
P1 	: 예전에 바리스타 자격증 공부할때
P1 	: 저기가 나왓엇음 ㅋㅋㅋㅋ
P0 	: ㅋㅋㅋ 나름 역사적인곳
P0 	: 거기 밤에 연주하는거
P0 	: 되게 낭만적이고
P0 	: 좋았어
P1 	: ㅁㅈㅁㅈ
P0 	: 그거 보러 또 가고픔
P1 	: 울나라도
P1 	: 저런게 잇으면좋겟다
P1 	: 한강같은데에
P0 	: 맞아...
P1 	: 저렇게 이쁘게 해가지구
P1 	: 연주하면 좋을테넫
P0 	: 우린 저런게 없어
P0 	: 슬퍼
P1 	: 우리는
P1 	: 무슨
P1 	: 취식도 금지한다 하구
P1 	: 막 한강에
P1 	: 이쁜
P1 	: 노천카페 생기면좋겟다
P0 	: 맞아
P0 	: 편의점밖에
P0 	: 없어..
P1 	: 밤에두 가면ㄴ 이쁠텐데
P1 	: 조명도 이쁘게 해가지구
P0 	: 근데 그럼
P0 	: 사람 백만명
P0 	: 갈듯
P0 	: 자리없을듯
P1 	: 그건그래
P1 	: 너가 한번 장사해바
P1 	: 이거 말했엇나
P1 	: 나
P1 	: 일본에 갔었을때
P1 	: 산넨자카라는 거기서 넘어지면 3년안에 죽는
P1 	: 계딴이 잇거든
P1 	: 거기서 넘어진거
P0 	: 머야
P0 	: 무서워
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 몬가 얘기한거같기도
P1 	: 아니 일본이
P0 	: 하고
P1 	: 음침한게
P1 	: 이런데서
P1 	: 티나는거같음
P0 	: 진짜음침하닼ㅋㄲㅋ
P1 	: 거기에
P0 	: 넘어지면
P1 	: 니넨자카도 있고
P0 	: 재수가없다
P1 	: 니넨자카는 2년이고
P0 	: 이런것도아니고
P0 	: 왜죽엌ㅋㅋㅋ
P1 	: 산넨자카는 3년인데
P0 	: 존나극단적
P1 	: ㅇㅇㅇ
P1 	: 진짜
P1 	: 죽는다래 지금
P1 	: 다시 검색해보니깐
P1 	: 그래서
P1 	: 거기서 넘어져가지구
P1 	: 주변에 외국인들이
P1 	: 오마이갓!!!!!!!!!!!!
P1 	: 댓츠오케이 ?!?!?
P1 	: 막 이럼
P0 	: ㅋㅋㅋㄲㅋㅋ 왜 하필
P0 	: 거기서
P0 	: 넘어진거야
P1 	: 그래서
P1 	: 그 저주를 봉인하려면
P1 	: 항아리모양의 부적을
P0 	: 설마..
P1 	: 사야하거든 ?
P0 	: 돈주고
P0 	: ㅡㅡ
P1 	: 바로 그옆에 가서 삿어
P0 	: {censored}
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 아 웃겨
P0 	: {censored}
P0 	: 상술좀봐
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 아니근데
P1 	: 그냥 지나갈수도잇는데 몬가
P0 	: 존나어이없닼ㅋㅋㅋ
P1 	: 죽는다고하니까
P0 	: 안믿어두
P1 	: 찝찝하잖아 ?
P0 	: 찝찝할듯
P0 	: ㅇㅇ 묘하게
P1 	: 만약 진짜 재수없으면
P1 	: 하..
P0 	: 찝찝해...
P1 	: 그때..
P1 	: 살걸...
P1 	: 이라고
P1 	: 할수도잇곸ㅋㅋㅋ
P1 	: 그래소ㅓ 자금
P0 	: ㅋㅋㅋㅋㅋ 아 존나 음침국답다
P1 	: 내옆에 또 그 부적이 잇음..
P0 	: ㅋㅋㅋㅋ머여
P0 	: 그 부적 프린터로 뽑은거아니냐ㅡㅡ
P1 	: 당근 그렇겟짘ㅋㅋㅋㅋ
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 암튼 웃겨 
P1 	: 일본은 막
P1 	: 부적이나
P1 	: 절?같은데서 뽑기 하는걸
P0 	: ㅋㅋㅋ 신기한 나라야
P1 	: 되게 믿는거같음
P1 	: 그런거 막 뽑드라구
P0 	: ㅁㅈ 예전에
P0 	: 만화같은거보면
P0 	: 허구헌날
P0 	: 그런거하고있음
P1 	: 그래서
P1 	: 그거뽑구 어떤일본인한테
P1 	: 디스..
P1 	: 굿 ? 올 배드 ?
P1 	: 이러면서
P1 	: 물어봣엇음
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋ 머야
P1 	: 근데
P1 	: 그 외국인이
P1 	: 아니
P1 	: 일본인이
P1 	: 오 ,,
P0 	: 아 거기에 일본어로
P1 	: 굿굿 
P1 	: 이러면서
P0 	: 써있는거?
P1 	: 엄지 척함
P1 	: ㅇㅇㅇ
P1 	: 막
P0 	: 운세?
P1 	: 한자랑 일본어 가득이엇음
P1 	: ㅇㅇㅇ
P1 	: 글구 거기서
P1 	: 안좋은게 나오면
P1 	: 어떤 줄에다가 그걸
P0 	: 못읽으면서
P1 	: 묶어야함
P0 	: 왜뽑았어
P1 	: 그냥
P1 	: 재미루
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋ
P0 	: 설마줄에
P0 	: 묶는것도
P0 	: 돈내야댐?
P1 	: 에ㅣ이
P1 	: 아냐
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 돈내면
P1 	: 웃기게삳
P0 	: ㅋㅋㅋ 그치...그건 에바지
P0 	: 나는 일본자체는
P0 	: 별로 안끌리는데
P0 	: ㄹㅇ 노천탕은
P0 	: 가보고파
P1 	: 노청탕 ?
P0 	: 온천좋아해서
P1 	: 아아
P1 	: 나는
P1 	: 우리끼리 잇는곳은 아니구
P1 	: 여러사람이 가는,,,
P1 	: 노천탕은 가봄 ,,
P1 	: 그런데
P1 	: 조금민망해씀
P0 	: 공용은 아녔지..?
P0 	: 남녀공용
P1 	: 에이
P1 	: 드릅게
P1 	: 그런델왜가
P0 	: ㅋㅋㅋ 그치
P0 	: 이상해
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 내 로망이
P0 	: 겨울에 노천탕 가는거임
P0 	: 위는 시원하고
P1 	: 우와
P0 	: 밑은 따뜻
P1 	: 진자좋겟다
P1 	: 나 일본의
P1 	: 그런데 가고싶어
P0 	: 실내안되고 무조건
P0 	: 야외
P1 	: 료칸 ?
P1 	: 막 그런데서
P1 	: 밥도 다주구
P0 	:  ㅇㅇ 료칸 가보고픔
P1 	: 온천두 하구
P0 	: 근데 밥 메뉴보니까
P1 	: 진짜
P0 	: 거의 생선이라서
P1 	: 조용한데 가면
P0 	: 시름
P1 	: 좋겟드라
P1 	: 내가
P1 	: 예전에
P1 	: 온천마을에 갓엇는데
P1 	: 우리 에어비앤비 맞은편에 그런데가 잇어서
P1 	: 너무부러웟음
P1 	: 우리ㅏ는그냥
P1 	: 상업적인
P1 	: 그런 온천
P1 	: 갓구 ,,,
P0 	: ㅋㅋㅋ상업적인
P1 	: 맞은편에는 막
P0 	: 온천은
P0 	: 멀까
P1 	: 들어오는 차마다
P1 	: 90도의
P0 	: 그냥 목욕탕
P1 	: 인사를 하는
P0 	: 스타일?
P1 	: 막
P1 	: 흠
P1 	: 고양 스타필드의
P1 	: 목욕탕같은 그런ㄱ거에다가
P1 	: 일본풍으로
P1 	: 되어잇다구 상상해바
P1 	: 막 일본풍의
P1 	: 물고기잡기 게임
P1 	: 이런것들도 잇구
P0 	: 흠...
P0 	: 그냥 찜질방
P0 	: 이란건가
P1 	: 모
P1 	: 비슷한거같음
P1 	: 근데
P1 	: 찜질은 없엇던거같음
P1 	: 막 식당들하구
P1 	: 게임
P1 	: 목욕탕
P1 	: 모이런게 잇엇음
P0 	: 함 가보고싶긴하다
P1 	: 그리구 
P1 	: 저번에
P1 	: 그냥 동네 일본목욕탕에 갓엇는데
P1 	: 너무궁금해가지구
P1 	: 막 밥먹는데에서 일본아저씨들이
P1 	: 너무일본말투로
P1 	: 말해서
P1 	: 너무웃겻음
P1 	: 티비보면서 막
P1 	: 에에~
P0 	: ㅋㅋㅋ진짜
P1 	: 고레와 난데스까~
P0 	: 에에 그걸
P0 	: 한단말야?
P1 	: 막 이래서
P1 	: &name4&이랑 나랑
P1 	: 둘익서
P1 	: 조낸 웃음
P1 	: 진자로 저런말 하다니
P0 	: 아저씨들도
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 하는군
P1 	: 완전
P1 	: 일본스런
P1 	: 말투여씀 ..
P0 	: 나 한국에서도 약간
P0 	: 노천온천
P0 	: 스타일
P0 	: 찾았는데
P0 	: 근데 프라이빗한곳이 아니구
P1 	: 오우
P0 	: 뭔가....줄서서
P0 	: 잠깐식
P0 	: 사진찍는느낌
P0 	: 같았음
P0 	: 되게내취향이긴했는데...
P0 	: 이름이 생각이 안나넹
P1 	: 온천에서
P0 	: 아 리솜 어쩌고였다
P1 	: 사진을.. ?
P0 	: {share:info}
P0 	: 이느낌
P0 	: 수영복입고 가는곳ㅋㅋ
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: {share:info}
P1 	: 저 사진에 저건
P1 	: 몬가 웃기다
P1 	: 근데 노천탕은
P1 	: 넘좋을듯
P0 	: ㅋㅋ 큰 탕이 있고
P0 	: 저런곳이 몇개있는데
P0 	: 인기많아서
P0 	: 사람 많을때는
P0 	: 눈치싸움한대
P1 	: ㅋㅋㅋㅋㅋㅋ
P1 	: 그래두
P1 	: 프라이빗한곳
P1 	: 가보고싶다
P0 	: 한국에는
P0 	: 진짜 없는거같아...
P0 	: 뭐 그냥 스파기계있는
P0 	: 펜션은 많지만
P0 	: 찐 노천온천이 방마다 딸린곳은...
P0 	: 못본거같음
P1 	: ㅁㅈ
P1 	: 수영장은 잇어두
P1 	: 그런덴 없는듯 ?
P1 	: 일본은
P1 	: 진짜 온천으루 한건가
P0 	: 찐온천
P0 	: 아닌곳도많다고
P0 	: 본거가틈
P1 	: ㅇㅎ
P1 	: 나 저번에가본
P1 	: 온천마을은
P1 	: 막 마을 중앙에
P1 	: 온천물이 솟아오르는 그런
P1 	: 자국 ??
P0 	: 오
P1 	: 모 그런데 잇드라
P0 	: 찐인가보네
P1 	: 아마
P1 	: 그런듯 ?
P0 	: 거기도 좋았어 그....
P0 	: 우리 갔던
P0 	: 워터파크
P0 	: 거기에 온수풀
P1 	: 맞어
P1 	: 거기도 조앗지
P0 	: 사람 별로 없어서
P0 	: 프라이빗느낌났지
P1 	: 그때 사람이 별루업서어
P1 	: 조앗음
P0 	: 5월이라
P0 	: 아직 비수기라서
P0 	: 그러고보니
P0 	: 딱 이맘때네
P0 	: 2018년 5월 25일에
P0 	: 갔었음...
P1 	: 오호
P1 	: 하긴
P1 	: 이번에
P1 	: 내일 오픈한대
P1 	: 그런데 
P0 	: 오...
P0 	: 가도되나
P1 	: 예약제로 한다더라
P0 	: 아하
P0 	: 놀때는마스크도
P0 	: 못쓰자나
P1 	: ㅇㅇ
P1 	: 그런데
P1 	: 물에서는 안옮는대
P1 	: 근데
P1 	: 샤워실
P1 	: 같은데서
P1 	: 옮는다드라
P0 	: 그냥 밖에서도
P0 	: 대기하고있을때
P0 	: 마스크쓰기좃ㅇ
P0 	: 조금
P1 	: 윽
P0 	: 그렇지않나?
P1 	: 너무
P1 	: 물축축하구
P1 	: 이상할듯
P1 	: 그리구
P0 	: 그니깐
P1 	: 투명 마스트도
P1 	: 막 습기찰거같음
P0 	: 근데 거기서 옮으면
P0 	: 어캄
P0 	: 그냥 워터파크는
P1 	: 그러보고니
P0 	: 안가는게
P1 	: 우리는
P1 	: 딱
P0 	: 안전빵일듯
P1 	: 아닐때에 잘갓네
P0 	: ㅁㅈ 잘다녀옴
P0 	: 타이밍 굿굿
P0 	: 나 코로나이후로는 비앤비랑 호텔만
P0 	: 간다...
P0 	: ㅠㅠ제대로 놀러가고픔
P1 	: 나 딱
P1 	: 코로나 터지기 바아로 
P1 	: 직전에
P1 	: 상하이 다녀왓엇는데 ..
P0 	: 맞아
P1 	: 거기라두 간게 다행임..
P1 	: 근데 그때도
P1 	: 이미
P0 	: 그때 코로나 아니고 딴거였나
P0 	: 그질병
P1 	: 퍼져잇엇을거같은데
P0 	: 때문에
P1 	: 안걸린거도 다행이구
P1 	: ㅋㅋㅋ
P1 	: ㅇㅇ
P0 	: 걱정하지않앗나
P1 	: 그때는
P0 	: 머였지
P0 	: 신플?
P1 	: 무더라 ..
P1 	: 폐렴 ?
P1 	: 모 그런게
P1 	: 3명잇엇다
P1 	: 그런거같은데 ?
P0 	: 흠
P0 	: 알고보니 그게
P1 	: 근데 오고나서 1-2달뒤
P0 	: 코로나
P1 	: 코로나가 터짐
P1 	: 나 그래서
P1 	: 괜히
P1 	: 중국프사 하기도
P1 	: 그랫잔아
P1 	: ㅋㅋㅋ
P0 	: ㅋㅋㅋ 좀 글킨해
P0 	: 먼가...좀
P1 	: ㅋㅋㅋㅋㅋㅋ
P0 	: 조선족취급당하면
P0 	: 어캐
P0 	: 그건시니
P1 	: 아놔
P0 	: 시러
P1 	: 조선족ㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋ난 이제 중국은
P0 	: 다시안갈래
P0 	: 한번이면됐어
P1 	: 모 너는
P1 	: 오래갓으니깐
P1 	: ㅋㅋㅋㅋㅋ
P1 	: 난 일본 또가구싶다
P0 	: 너 세번
P0 	: 가지않음?
P0 	: 중국
P1 	: 상하이는
P1 	: 3번
P1 	: 초딩때 중국1번
P1 	: ㅋㅋㅋㅋ
P0 	: 그럼너가더
P0 	: 길게간거아니니
P1 	: 엥
P1 	: 근가
P0 	: 나는 합쳐서 10일ㅋㅋ
P1 	: 근데 상하이가
P1 	: 너무
P1 	: 재밋어
P1 	: 중국같지가않구
P1 	: 약간 외국
P1 	: 느낌 ??
P0 	: ㅋㅋㅋ 나는 그냥 나쁘지않다 정도
P0 	: 되게 그런게 있긴했음
P0 	: 이국적인
P0 	: 느낌
P1 	: 근데
P1 	: 내가 3번갓을때
P1 	: 다
P1 	: 그 루프탑바에 갓어 ㅋㅋㅋㅋ
P1 	: 똑같은곳
P0 	: ㅋㅋ거기
P0 	: 좋지
P1 	: 근데
P0 	: 사람도 안많구
P1 	: 내친구들이랑갓을때도
P1 	: &name4&이랑
P1 	: 갓을때두
P1 	: 전부 좋아함
P1 	: 막 사람들은
P0 	: 내가 알아낸 곳이야
P1 	: 저 멀리잇는
P0 	: 엣헴
P1 	: 호텔  루프탑
P1 	: 가던데
P1 	: 되게 비싼덴데
P0 	: ㅁㅈ 어딘지아라
P1 	: 이만한 좋은데는
P1 	: 없엇던거같아
P0 	: 일단 사람 적고
P0 	: 가격싸고
P1 	: 그리고 요즘에 막 바뀌어서
P0 	: 분위기도좋고
P1 	: 가격 비싸게 내야
P1 	: 앉ㅇ을수잇고
P1 	: 그렇게 바뀐곳도 많은거같앗음
P1 	: 내가 다른데 가려구 찾아보니깐
P0 	: 너 여행가서
P0 	: 먹은거중에
P0 	: 머가제일
P0 	: 맛있었니
P1 	: 여행가서 ?
P1 	: 흠...
P0 	: ㅇㅇ
P0 	: 나는...음
P1 	: 뭐더라 ..
P0 	: 솔직히나는
P0 	: 좀
P0 	: 엄청나게
P1 	: 딱히
P0 	: 맛있는건
P1 	: 맛잇던건
P0 	: 없엇어
P1 	: 없는거같아
P0 	: ㅋㅋㅋ너도그랬니
P1 	: ㅇㅇ
P0 	: 너도 피렌체
P0 	: 갔어?
P1 	: 갓엇던거같아
P0 	: 피렌체 티본스테이크
P0 	: 먹음?
P1 	: 그건
P1 	: 안먹엇구
P1 	: 여기의
P1 	: 음ㄱ식들은
P1 	: 다맛이없어성
P1 	: 그그
P1 	: 패키지드릉ㄴ
P1 	: 진심 노맛임
P0 	: 아하
P0 	: 아무래도
P1 	: 아마
P1 	: 가격을 줄이려고
P1 	: 그런가가튼데
P0 	: 한식당 많이 가고
P0 	: 그치
P1 	: 진짜
P1 	: 많이갓던게
P1 	: 중식당
P0 	: 패키지얼마였음
	  ?
P0 	: 으 시러
P1 	: 얼마더라
P1 	: 250 ?
P0 	: 중식당시름
P1 	: 인가
P1 	: 그랫엇음
P0 	: 싼건가?
P0 	: 비싼건가
P0 	: 모르겠어
P1 	: 근ㅇ
P1 	: 그냥
P1 	: 평범 ?
P0 	: 보통?
P1 	: 다들
P1 	: 그정도 가던데
P1 	: 모 근데 거기서
P0 	: 여행가서 한식중식 마니먹으면
P1 	: 더 뭐 할려면 돈 내야하니간
P0 	: 짱날거가틈
P0 	: 하나투어
P1 	: 머근데
P1 	: 아마
P0 	: 이런거였음?
P1 	: 어른들이
P1 	: 마니가서
P1 	: 그런거가틈
P1 	: ㅇㅇ
P0 	: 그치...
P1 	: 하나투어랑
P1 	: 모두투어랑
P1 	: 갓엇슴
P0 	: 어른들은그런거
P0 	: 좋아하니까
P1 	: ㅇㅇㅇ
P1 	: 그때
P1 	: 기억나는게
P1 	: 스위스 ?갓는데
P1 	: 갈비탕먹음
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋ
P1 	: 조낸
P0 	: 스위스에서
P1 	: 웃기다
P0 	: 갈비탕이라니
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 존나언밸런스
P1 	: 그니깐
P0 	: ..근ㄷㅔ 나는
P0 	: 스위스 산 오를때
P0 	: 락앤락에
P0 	: 밥 해간거 담고..
P0 	: 장조림이랑 김 참치 챙겨서 감...
P1 	: ㅋㅋㅋㅋㅋ
P1 	: 근데
P1 	: 몬가 맛잇겟다
P0 	: 존나맛있었음
P0 	: 풍경보면서
P0 	: 먹으니까
P0 	: 존맛탱
P1 	: 풍경을 보면서 먹는
P1 	: 한국의 ㅏ맛
P0 	: 근데 사람 없는 길에서 먹엇는데
P0 	: 외국인이
P0 	: 지나가는거야
P1 	: ㅇㅇ
P0 	: 그사람이
P0 	: 말걸었어
P0 	: 어디서왔녜
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 한국이라고하니까
P1 	: 외국인들은 곡
P0 	: 오우 써울
P1 	: 그런걸 물어보드라
P0 	: 하면서
P0 	: 합장인사함
P0 	: ㅡㅡ
P1 	: {censored}
P0 	: 정말 백인다움
P1 	: 합장 ㅋㅋㅋㅋ
P0 	: 존나아는척
P1 	: 맞아
P0 	: 백인들은 꼭
P0 	: 지들이 아는거
P1 	: 맞아
P0 	: 줄줄이 늘어놓고
P1 	: 맞아
P1 	: 그치
P1 	: 오케
P1 	: 백인들은 꼭
P1 	: 왜
P1 	: 먼저 말을걸까
P0 	: 엄청 친한척
P0 	: 반가운척
P0 	: 하면서
P0 	: 먼저 인사를
P0 	: 해
P1 	: 맞아
P0 	: 나같은 아싸는 엄청 부담스러움
P1 	: 나도
P1 	: 저번에
P1 	: 왜 대답을안하니 ?
P1 	: 얼릉 대답해~!
P0 	: 엉 저번에
P0 	: 머
P0 	: 언제얘기니
P1 	: 엘레베이터에서
P1 	: 외국인이 말걸엇을때
P1 	: 아무도 대답안하는 그 정적
P0 	: 한국?
P1 	: 아니아니 
P1 	: 유럽에서
P0 	: 아하
P0 	: ㅋㅋ너한테
P0 	: 말걸었는데
P0 	: 씹음?
P1 	: 아니아니
P1 	: 외국인이
P1 	: 엘베에서
P1 	: 우리 전체에게
P1 	: 웨얼알유프롬 ?
P0 	: 머라고?
P1 	: 이랫는데
P1 	: 아무도
P0 	: ㅋㅋ 그넘의
P1 	: 대답을 안하는거야
P1 	: 막
P1 	: -정적-
P0 	: 웨얼알유프롬
P1 	: 그래서
P0 	: 눈치싸움
P1 	: 내가 너무
P1 	: 당황해서
P0 	: 햇네
P0 	: 다들
P1 	: 코..뤼아
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 라고
P0 	: ㅋㅋ 그거
P1 	: 말을 해버린후로
P0 	: 말해주는순간
P1 	: 나에게만 말을 걸어서
P0 	: 너가
P1 	: 너무 당황스러웟음
P0 	: 타겟됨
P0 	: ㅋㅋㅋㅋㅋ
P1 	: 그니까
P1 	: ㅋㅋㅋㅋㅋ
P0 	: 그치만 말
P0 	: 안하고있으면
P0 	: 그정적이
P1 	: ㅇㅇㅇ
P0 	: 너무 불편함
P1 	: 그니까
P1 	: 막
P1 	: 외국인이 말거는데
P1 	: 아무도대답을
P1 	: 안한
P1 	: 안하니까
P0 	: ㅋㅋㅋㅋ 먼지아라진짜
P1 	: 너무민망스럽구
P1 	: 나라도 대답을
P1 	: 해줘야겟구
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 그치만
P1 	: 주목받는건 또
P1 	: 족팔리구
P0 	: 개부담
P0 	: 그니까
P0 	: 제발ㄴㅐ게
P0 	: 주목하지마
P1 	: 맞어
P0 	: 쳐다보지마ㅡㅡ
P1 	: 안그래도
P1 	: 영어못하는데
P1 	: 왜말거냐구 ㅠㅠ
P0 	: ㅋㅋㅋ 내말이
P0 	: 인사까지는
P0 	: 하겠는데
P0 	: 그뒤로 막
P0 	: 별거다물어보면...
P1 	: 맞어..
P1 	: 막
P0 	: 미치겠음.....
P1 	: 그리고외국인은
P1 	: 꼭
P1 	: 놀쓰 올 싸우뜨 ?!?
P1 	: 이러드라
P0 	: 아 그거
P0 	: 극혐
P0 	: 노쓰겠니
P1 	: 진짜
P1 	: 엽기
P1 	: ㅋㅋㅋ
P0 	: 상식적으로ㅡㅡ
P1 	: 머리텅텅인걸
P1 	: 보여줌
P0 	: 짜증나는 넘들
P0 	: 나 갑자기
P1 	: 응
P0 	: 생각났는데
P0 	: 내가 유럽에서
P0 	: 만난 사람들중에
P0 	: 젤 어이없었던
P0 	: 사람들이 있음
P1 	: 몬데 ?
P0 	: 스위스에서
P0 	: 그 그린델발트에서 묵었댔잖아
P1 	: 응
