# FILE DATA
ID : MDRW2100001527
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 카카오톡
date : 20191220
topic : 기타/일상

# SPEAKER_INFO
id : 1
age : 20대
occupation : 학생
sex : 여성
birthplace : 서울
principal_residence : 인천
current_residence : 충북
device : 스마트폰
keyboard : 2벌식(쿼티)

id : 2
age : 20대
occupation : 학생
sex : 여성
birthplace : 경기
principal_residence : 경기
current_residence : 충북
device : 스마트폰
keyboard : 천지인

# SETTING
relation  :  학교/학원>동기/동창/동급생
intimacy  :  4
contact_frequency  :  주 1~2회

P0 	: &name2&!! 선비랑 점심 먹는 중?!
P0 	: 봤어 ㅋㅋㅋㅋ
P0 	: 아 약간 예상한 대로인데
P0 	: 왤케 기분이 나쁘지
P1 	: 그니까....
P1 	: 아오
P0 	: &name2&쓰 오늘 알바야 ??
P1 	: 웅웅!
P1 	: 지금 끝났으!
P0 	: 헉
P0 	: 수고했숑
P0 	: 혹시 내가 보고 싶으면 미즈카페로 오라고
P0 	: 카톡했어 ><
P1 	: 앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 난 스터디카페가야겠다ㅎㅎㅎㅎㅎㅎ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 공부는 다른 데서 해도 돼!!
P0 	: 근데 나랑 저녁은 같이 먹어주라{emoji:🥺}{emoji:🥺}
P1 	: 갑자기 배부르다
P0 	: 나 카페 앞에 있는 육회비빔밥이 너무
P0 	: 먹ㄱ
P1 	: ㅋㅋㅋㅋㅋㅋ
P0 	: ( -᷅_-᷄) 아!!
P1 	: 미쳤
P1 	: 나...육회
P0 	: {emoji:👹}
P1 	: 너무
P1 	: 사랑해
P1 	: ㅋㅋㅋㅋ
P0 	: &name2&아
P1 	: 언제먹을건뎅ㅎㅎㅎㅎ
P0 	: ㅐ부르면 어쩔 수 없다 ㅠ.ㅠ
P1 	: ㅡㅡ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 너
P1 	: 밀당
P0 	: 이따가 한 여섯 시 ??
P1 	: 하지마
P0 	: 응!
P1 	: ㅋㅋㅋ
P1 	: 죠앙!!
P0 	: {emoji}
P0 	: {system:money}
P1 	: {system:money}
P1 	: &name1&아!!
P1 	: 50분까지 만나쟈+
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 그 말하려고 들어왔어
P0 	: 아 내가 카톡한 게 꿈이 아니구나
P0 	: 진짜 일어나야지 하
P1 	: ㅋㅋㅋㅋㅋ
P0 	: &name2&아 오분만...!
P1 	: 헐
P1 	: 나돜ㅋㅋㅋ
P1 	: &name1&아! 겅부잘돼가?ㅋㅋㅋ
P1 	: 생각할수록 먼저간게 넘 쏘리..ㅠ
P0 	: 괜찮아 ㅋㅋㅋㅋㅋ
P0 	: 그냥 좀 외롭고 네 얼굴이 아른거릴 뿐이야
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 집에서 하니까 잘 돼??
P1 	: &name1&아 입에 아메리카노 좀 바르쟈
P1 	: 웅웅 괜찮은것같아!!
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋ다행이다!!
P0 	: 아니 나 오늘 교육사회 처음 하는데
P0 	: 내용 왜이렇게 많고;;
P1 	: 그치...ㅠㅠㅠㅠㅠㅠ
P1 	: 캠토 안시끄러워? 괜춘?
P0 	: ㅎㅎ
P0 	: 내가 이런 결론을 내렸어
P0 	: 친구 없는 사람- 미즈
	  친구 있는 사람- 캠토
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 이해관계있는사람 캠토..
P1 	: ㅋ
P1 	: ㅠㅠㅠ
P0 	: ㅠㅠ
P0 	: 아놔
P0 	: 얼굴 가리고 미즈로 뛰어들어가,,,
P1 	: 그니까... 그런 말 넘 불편쓰..
P1 	: &name1&아!
P1 	: 우리 교육공학 시험 실시간아니지?
P0 	: 실시간 맞을걸...?
P0 	: 우리는 한 시에 봐
P1 	: 아 진짜?
P0 	: 넵!
P0 	: 봉투가 도착했어요.
P0 	: &name2& 까까 사먹거라^^*
P1 	: {system:money}
P1 	: 앗 엄마! 감사하고 항상 사랑해염{emoji:♥}><
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: {emoji}
P0 	: &name2& 단어론 과제 몇 장 나왔어? ㅋㅋㅋㅋㅋㅋ
P1 	: 나 지금 하고있는데...
P1 	: 내 글은 곧 종지부찍는데
P1 	: 2장도 안나오겠어ㅋㅋㅋㅋ
P1 	: {emoji}
P0 	: 나 진짜 꾸역꾸역 늘려서 세 장 채으ㅓㅆ어...
P0 	: 더 이상 쓸 게 없어서 걍 낼라고 ㅋㅋㅋㅋㅋ ㅠㅠ
P1 	: 와 미쳤닼ㅋㅋㅋㅋㅋㅋㅋ
P1 	: 수고했으...
P1 	: 나도 꾸역꾸역 늘려볼게ㅋㅋㅋ
P0 	: 파이팅!!
P1 	: 웅ㅋㅋㅋㅋㅋ
P0 	: ュ...ユ...그리고 &name2&
P0 	: 저번에 교육사회 유튜브 들었어??
P1 	: 아니ㅠㅠ 늦게 들어갔는데
P1 	: 교수님이 질문하라고 하시고
P1 	: 계속 정적이시길래
P1 	: 나왔어..
P0 	: ㅇㄴ
P0 	: {share:photo}
P0 	: 그럼 이거 못 봤겠네
P0 	: 이거 교수님이 샘플이라고 보여주신 거야!!
P0 	: 근데 시험문제 1.5배수로 내셔서
P0 	: 운 좋으면 나올 수도 있고
	  아니면 안 나올 수도 있대
P1 	: 헐대박
P1 	: 고마워ㅠㅠ
P0 	: {emoji}
P1 	: &name1&! 파이팅이양!!
P0 	: 너두!!
P1 	: &name1&! 우리 메릴부분은 아예빠지는거징?
P0 	: 옙!!
P1 	: 땡큐용!!
P0 	: &name2&아아
P0 	: &name14&교수님 공지 올라온 거 보ㅓㅆ어?
P1 	: 웅웅!!
P0 	: 조 어뜩할거야??
P1 	: 아 ㅠㅠ
P1 	: 최속4명이네..
P1 	: 셤끝나고 생각하면 늦으려나ㅋㅋㅋ
P1 	: 미루고싶댜..
P0 	: 하 그치 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 그럼 시험 끝나고 생각항까?!
P0 	: 진짜혹시만약에 먼저 연락올 수도 있으니께...
P1 	: 그랙ㅋㅋㅋㅋ
P1 	: 죠아...
P0 	: 내일 시험 파이팅 !!
P1 	: 웅웅!!
P1 	: 너도 낼셤있나?
P0 	: 나는 수요일 하나 목요일 두 개 !
P1 	: 오오!! 파파팅팅!!
P0 	: {emoji}
P1 	: &name1&! 혹시 나 낼 셤끝나고 전화해도될까?
P1 	: 조별땜시!!
P0 	: 옹??
P0 	: 좌!!
P1 	: ㅋㅋㅋㅋㅋ
P1 	: 아니..&name6&는 벌써 정햇다고..
P1 	: 갑자기 위기의식느낌ㅋㅋㅋㅋㅋㅋ
P0 	: 헉
P0 	: 빠르네
P1 	: 그니까..나만 연락없냐ㅋㅋㅋㅋ
P0 	: 저도요...^^*
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: &name6& 자고일어났더니
P1 	: 연락와있다고ㅋㅋㅋㅋ
P0 	: 와
P0 	: 젛겠다 ...
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 하 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: ㅋ
P1 	: 그니까
P1 	: ㅋㅋㅋㅋㅋㅋㅋ
P0 	: {emoji}
P1 	: &name1&
P1 	: 우리 겅부나 하쟈ㅋㅋㅋㅋㅋㅋㅋ
P0 	: 좌
P0 	: 나는...
P0 	: 마이웨이다 -.-^
P1 	: 풉 나도ㅋㅋㅋㅋㅋㅋ
P0 	: 근데 너는
P0 	: 같이 조 하고 싶은 사람 있어?
P0 	: {share:photo}
P0 	: 우리 분반에 왤케 복학생이 많지??
P1 	: 그니까..
P1 	: 누군지몰라서
P1 	: ㅠㅠ
P1 	: 일단 난 다 괜찮긴한데...
P1 	: &name1&
P1 	: 하고싶은사람있어?
P0 	: 나도 딱히 없어 ´ㅅ`
P1 	: ㅋㅋㅋㅋㅋㅋ
P1 	: 아 나 솔직히 &name15&는
P1 	: 빼..줴
P0 	: &name16&언니는 피하고 싶어 ...
P1 	: ㅋㅋㅋㅋㅋㄱ
P0 	: 응응...
P0 	: ㅋㅋㅋㅋㅋㅋ
P0 	: 맨 위도 뺄까??...
P1 	: &name15&랑 팀플하고 오만 정 다떨ㅋ
P1 	: 아
P1 	: ㅋ
P1 	: ㅋㅋ
P0 	: 오티오키
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: &name1&아ㅋㅋㅋㅋㅋ
P0 	: {emoji}
P1 	: 아 누구한테
P1 	: 연락하냐ㅋㅋㅋ
P1 	: &name17& &name18&.. 밖에 잘 모르겠다..
P1 	: 다 모르는..사람이랔ㅋㅋㅋ
P0 	: 헉
P0 	: 저기...
P1 	: 웅웅
P0 	: &name5&도 좀 ... 빼줄래?
P0 	: ^^;;
P1 	: 아
P1 	: 당근..이쥐
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 현타 쎄게 온다
P0 	: 힘내자 !
P1 	: ㅋㅋㅋㅋㅋ
P1 	: 우리가 있어서
P1 	: 다행이야...
P0 	: 제발 진짜...
P0 	: 나 문예비평
P0 	: 울면서 &name19&한테 카톡했잖아
P1 	: ㅠㅠㅠ
P1 	: 잘해써ㅠㅠ
P0 	: &name19&... 이미 조 정했겠지만 어쩌고...
P0 	: ㅋㅋㅋ
P1 	: &name17&랑 &name18& 괜찮아?
P0 	: 응응
P0 	: 함 연락해볼까?..??
P1 	: 연락미리해둘까?
P1 	: 오오ㅋㅋㅋ
P1 	: 좋앙
P0 	: 내가 &name18&한테 해 볼. 게??..?
P1 	: 그래!
P1 	: 난 &name17&?
P1 	: ㅋㅋㅋㅋ
P0 	: 넵!
P0 	: 전 빠르게 다녀왔습니다
P1 	: 와
P1 	: 저두용
P1 	: 이미..정해때
P1 	: ㅠㅠㅠㅠ
P0 	: 흐어
P0 	: ㅠㅠ
P1 	: 와진짜 개빠르네ㅠㅜ
P0 	: 와하우
P0 	: 소름돋는 걸 깨달았어
P1 	: 왜?
P0 	: {share:photo}
P0 	: 우리 제외하고 여자가 이게 다야
P0 	: {share:photo}
P0 	: 사진
P1 	: &name1&!
P1 	: &name20&선배 이미 조짰다고 해서
P1 	: &name16&언니한테 연락할까?!
P0 	: 앗 오키 !!
P1 	: 웅웅!
P0 	: &name2& 혹시 커반 갈 생각 없지? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 앗ㅠㅠ 나 피곤해서 걍 집에서 할라공ㅜㅜ
P0 	: 오키ㅠㅠ
P0 	: 파이팅!!
P1 	: 웅웅! &name1&동!!
P1 	: &name1&!
P1 	: 우리 조 &name21& &name16& &name2& &name1&으로!
P1 	: 결정났옹!
P0 	: 오케이!!
P0 	: {emoji}
P0 	: 잘해보자!!
P1 	: 네! 조장님+
P1 	: {emoji}
P1 	: &name1&
P1 	: 청주오면
P1 	: 나랑
P0 	: 넵!
P1 	: 맛있는거
P1 	: 먹어야해
P1 	: ㅡㅡ
P0 	: {emoji}
P1 	: ㅋㅋㅋㅋㅋ
P0 	: 나 가고 싶은 곳 있어
P1 	: 어댜
P0 	: 멕시칸 치킨 있잖아
P0 	: 거기
P1 	: 헐
P1 	: 나도
P1 	: 진짜대박
P0 	: 과일 시키면 치킨 준대
P1 	: 어?
P1 	: 반대아니고?
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: ㅋㅋㅋㅋㅋ
P1 	: 아뉘진짜?
P0 	: 거기 사장님이
P0 	: 과일 장사도 같이 해서
P0 	: 남는 과일
P0 	: 엄청 퍼준대
P1 	: 와
P0 	: 과일 먹고 싶다...{emoji:🤤}
P1 	: 요즘 과일값 미쳤는데
P1 	: 먹으러가쟈
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 좌!!
P1 	: 왜
P1 	: 나야
P1 	: &name1& 시켜ㅠ
P0 	: 알잖아
P0 	: 우리 과 사이에서 내 이미지는...
P0 	: 흠 ... 멂가?
P0 	: 약간 뺀질이... 아닐까?
P1 	: 아니ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 자 멕시칸 치킨으로 화제를 바꾸자
P1 	: 청주는 서울갔다가 바로오는거?
P0 	: 넵!
P0 	: 대가리에 소주 꽂으러 가요><
P1 	: 소주병 꽂고오면 내가 치킨삼ㅎ
P1 	: ㅎㅎㅎㅎㅎ
P0 	: 머지다 &name2&아
P0 	: 술값은 내가 낼게
P0 	: 무조건 소맥이야
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: &name1&아 11.4일 수욜 저녁8시반에 멕시칸치킨먹을래?
P1 	: 나 야학끝나고ㅋㅋㅋㅋㅋㅋ
P0 	: {emoji}
P0 	: 너무 좋아 ......
P1 	: 좋아ㅋㅋㅋㅋㅋㅋ
P1 	: {system:notice}
P0 	: {emoji}
P0 	: {emoji}
P1 	: 야...&name1&...
P1 	: 괜찮니.....
P0 	: 당연하쥐{emoji:👊}{emoji:😎}
P1 	: &name1&...
P1 	: 프사보니까...정말 괜찮은게...
P1 	: 느껴진다...
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 하 근데 진짜 괜찮아 !! {emoji:•}̀ㅅ{emoji:•}́
P1 	: ㅋㅋㅋㅋㅋㅋㅋ죠아죠아
P1 	: 재밌게 놀다가 조심히 와!!
P1 	: {emoji}
P1 	: &name1&!!
P1 	: 혹시 담주 화욜 오전 10시 안되면 말해줭!!
P1 	: 시가교육론이 실시간강의가 11시부터 1시라 일찍잡았으!ㅠ
P0 	: 응응 좋아!!
P1 	: 알겠옹~~
P0 	: {emoji}
P1 	: &name1&
P1 	: 우리 낼 취킨
P1 	: 안잊었징ㅎㅎ
P0 	: 당연하지 !! {emoji:😎}
P1 	: 좋아아악
P1 	: {emoji}
P0 	: ュ...ユ...그러면
P0 	: 너 알바 언제 끝나??
P0 	: 내가 서브웨이 쪽으로 마중 갈까??
P1 	: 나 알바는 오전에 끝나는뎅!
P0 	: 아하
P1 	: 동아리때문에ㅋ
P1 	: ㅋㅋㅋㅋ
P0 	: {emoji}
P1 	: 멕시칸이 근데
P0 	: 응응
P1 	: 어디있지?ㅋㅋㅋ
P0 	: 그 거기
P0 	: 사범대에서 아래 쪽으로!!
P0 	: 내가 알아 {emoji:•}̀ㅅ{emoji:•}́
P1 	: 오오
P1 	: 좋아ㅎㅎ
P1 	: 내가 끝나면 너네 집쪽으로 갈겡!!
P0 	: 알았으
P0 	: 끝날 때 톡 해!!
P0 	: 하... 기대된당
P1 	: 웅!! ㅋㅋㅋ
P0 	: &name2& 지금 나가!!
P1 	: 웅웅!
P1 	: 앗..&name1&ㅠㅠ
P1 	: 낼 2시는 안될까?
P1 	: 낼 시가교육론 2시까지 실시간..
P0 	: 헉!
P0 	: 알았어!!!
P0 	: {emoji}
P1 	: 웅웅!
P0 	: 헉 근데 나 회의가 세 시야
P0 	: {emoji}
P1 	: 헐
P1 	: 우째....나 저녁때는 일이 있어성ㅜㅜ
P1 	: 세시면 빠듯하지않어?ㅠㅠ
P1 	: 걍 담에 먹으까?
P0 	: 후엥ㅜㅜ
P0 	: 알앗어ㅜㅜ
P0 	: 잘 자 &name2&!!
P0 	: 먹고 싶을 때 언제든지 카톡해-.-
P1 	: 알겠옹+!!
P1 	: &name1&! 이번주 토욜 9시까지 중도로 오면돼!!
P1 	: 힘들거나 일있으면 부담갖지말고 안와도 괜찮앙!!
P0 	: 허
P0 	: 필 참 한 다
P1 	: ㅋㅋㅋㅋㅋㅋ
P1 	: 죠아죠아!!!
P0 	: {emoji}
P0 	: 그날 봐 !!!
P1 	: 드레스코드는
P1 	: 올블랙
P1 	: ㅋ
P0 	: 굿
P1 	: ㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 잘쟈고~!!
P1 	: {emoji}
P0 	: 웅응 너동!!
P1 	: 웅~
P0 	: &name2& 설레서 잠이 안 온다
	  내가 여덟 시 반까지 카톡이 없다면... 한 번만 확인해줘 ㄱ-
P0 	: 으으아악
P1 	: ㅋㅋㅋㅋㅋㅋ,ㅋㅋ
P1 	: 아 지각각인갸ㅜㅜ
P1 	: {share:photo}
P1 	: &name1&!
P0 	: 응!
P1 	: 1365아이디랑 생년월일 보나쥬~
P1 	: 봉사시간땜엥
P0 	: &account&/&social-security-num&
P0 	: {emoji}
P1 	: 알겠옹~~
P0 	: &name2&
P0 	: 집 언제 가?
P0 	: 나 진짜 울고 싶어
P0 	: ㅠ.ㅠ
P1 	: 왜ㅠㅠㅠㅜ
P1 	: 너 먼일이야ㅠㅠ
P1 	: 한시간 반 남아따!!
P0 	: ㅋㅋ&name22&랑 존나 싸움
P0 	: 벌써 재밌지{emoji:≖}{emoji:‿}{emoji:≖}
P0 	: 진심 진심으로 소주 말려 아 {censored}
P1 	: 아니...
P1 	: 흥미롭긴한데...
P0 	: ㅋㅋ고마워
P0 	: 사실 나도 하나도 안 재밌어
P0 	: 약간 눈물 맺힘
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦ
P1 	: &name1&...쫌만 기다려...
P0 	: 내가... 마중 가도 되겠니? ㅠ.ㅠ
P1 	: 아......일단 내가 퇴근하고!!! 너네집쪽으로 갈게!!!
P1 	: 언제끝날지멀라서ㅜㅜ
P0 	: 앗 알았어!!
P0 	: &name2& 나 집 도착!! 잘 자!!
P0 	: 오늘 진짜 고마워ㅠㅠㅠㅠㅠ{emoji:💛}{emoji:💛}{emoji:💛}{emoji:💛}
P1 	: 오오!!!
P1 	: 나야말로 진짜 재밌었옹~~{emoji:😎}
P1 	: 담에 또 뭔일 있음 부르고!!!{emoji:😉}
P0 	: 당연하지!! 너도 먼 일 있으면 나 불러
P0 	: 오늘 알바도 파이팅!!
P1 	: 웅웅!! &name1& 아침에 해장으로 허니버터칩먹어따ㅋㅋㅋㅋㅋ
P1 	: 고마웡~
P0 	: 아놔 ㅋㅋㅋㅋㅋㅋ나도 오늘 허버칩 먹어야지{emoji:≖}{emoji:‿}{emoji:≖}
P1 	: 아 진짜...
P1 	: 까먹으신건가
P1 	: 11시 시가교육론 실강인데...ㅎ
P0 	: 아!
P0 	: 졸려 !
P0 	: {emoji}
P1 	: ㅋㅋㅋㅋㅋㅋㅋ
P0 	: &name2& 오늘 저녁에 머해 ?
P0 	: 난 배고플 예정이야 .. {emoji:😎}
P1 	: 앗 나 지금 본가ㅜㅜ
P0 	: 헉
P0 	: 완전 홍길동이네!!
P0 	: 알았어ㅠㅠ 푹 쉬다 와 !!
P1 	: 낼아침에 가ㅋㅋㅋㅋ
P0 	: 아하 !
P1 	: 진짜 잠깐옴ㅋㄱㅋ
P1 	: 우리 토욜에
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 응응
P1 	: 봉대박
P1 	: 먹엉?!
P0 	: 당연하지
P1 	: 역쉬
P0 	: {emoji}
P1 	: 딱기달료!!!
P1 	: {emoji}
P0 	: {emoji}
P0 	: &name2& 본가에서 아주 뽕을 뽑고 와라 !!!
P1 	: 알겠옹!!!
